date,modal_price,arrivals_mt,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_lag_60,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_arrival_change,day_of_week,month,quarter
2019-03-02,2972.947627718049,368.2200247891026,2974.8133602486023,2966.13953206171,2949.084605761744,2977.9212528630355,2963.2032547651643,2963.2481782305385,2965.2236115167784,2965.0508543026567,11.881895597809288,-0.3298416280541926,5,3,1
2019-03-03,2994.6595563286737,278.57318141154485,2972.947627718049,2980.693545438972,2946.837806745445,2968.071791611865,2976.2828966906577,2971.2976039669124,2972.055290028668,2966.949980353857,13.221263611031734,-0.28007583902111,6,3,1
2019-03-04,3009.102990448473,581.7534509845298,2994.6595563286737,2974.8133602486023,2957.5880188905544,2966.9335438887906,2981.829283771976,2970.324144277985,2979.414571679799,2969.9620836795484,17.478214325753477,0.11932219440194936,0,3,1
2019-03-05,2992.378945190349,582.7657509735199,3009.102990448473,2972.947627718049,2957.5453895141154,2971.263273169227,2965.590105346276,2978.1118873577625,2984.3907939192613,2971.4703459667717,14.996678485538236,0.13960376506715133,1,3,1
2019-03-06,2996.2504283509584,584.355029122212,2992.378945190349,2994.6595563286737,2966.13953206171,2972.902513805161,2973.221528353373,2972.165157486141,2988.692350532011,2973.138054148614,13.0857482145243,0.11695640074646652,2,3,1
2019-03-07,2996.256028274356,530.6789962461452,2996.2504283509584,3009.102990448473,2980.693545438972,2965.4759221474374,2982.446340055704,2967.939473295929,2990.915562365637,2975.33663315768,12.819584497147483,0.04622018713193543,3,3,1
2019-03-08,3004.5205593829432,286.68807822818894,2996.256028274356,2992.378945190349,2974.8133602486023,2960.4150292355184,2983.690101278713,2954.8145863925656,2995.1594479562577,2978.48702816821,11.444005392608615,-0.23073666180499308,4,3,1
2019-03-09,2997.0707717080927,397.3289508214734,3004.5205593829432,2996.2504283509584,2972.947627718049,2949.084605761744,2999.6712102362308,2957.228677556266,2998.6056113834065,2981.9146114500923,5.9574527579601915,0.07905307716233767,5,3,1
2019-03-10,2988.674687987686,517.0415417593111,2997.0707717080927,2996.256028274356,2994.6595563286737,2946.837806745445,3001.8384066574595,2960.4811943148097,2997.750630191837,2984.9029601102525,6.9627867901563025,0.8560348815325103,6,3,1
2019-03-11,2981.91398083475,513.5518002791796,2988.674687987686,3004.5205593829432,3009.102990448473,2957.5880188905544,2987.670171377968,2972.273825900602,2993.8664859613054,2986.6405288205524,7.155414545977662,-0.11723463021994829,0,3,1
2019-03-12,2976.1946953727656,477.72517868479787,2981.91398083475,2997.0707717080927,2992.378945190349,2957.5453895141154,2991.321861388451,2980.1852259441607,2991.5544502730786,2987.9726220961697,9.830739085839676,-0.18024493051153057,1,3,1
2019-03-13,2984.3479370408554,536.8917202908247,2976.1946953727656,2988.674687987686,2996.2504283509584,2966.13953206171,2993.770834405578,2977.3372703776863,2989.8540943716357,2989.273222451823,9.912145221564755,-0.08122341122431054,2,3,1
2019-03-14,2972.5359253093666,501.16517076852455,2984.3479370408554,2981.91398083475,2996.256028274356,2980.693545438972,2987.7378659177966,2965.555473504344,2986.4655082337804,2988.6905352997087,11.314152989648578,-0.055615213125810636,3,3,1
2019-03-15,2966.3097863097737,512.0770465551361,2972.5359253093666,2976.1946953727656,3004.5205593829432,2974.8133602486023,2993.473454286571,2969.8839775295432,2981.006826366184,2988.083137161221,10.325923262969697,0.7861818660891409,4,3,1
2019-03-16,2948.419662404759,436.0934667167984,2966.3097863097737,2984.3479370408554,2997.0707717080927,2972.947627718049,2976.7968016246623,2980.99150925369,2974.056667894279,2986.3311396388426,13.573799167298912,0.09756277717790196,5,3,1
2019-03-17,2958.490840638883,598.2010986121591,2948.419662404759,2972.5359253093666,2988.674687987686,2994.6595563286737,2986.70246989909,2988.5433589917293,2969.744689701594,2983.7476599467154,12.935381183399027,0.1569691220103715,6,3,1
2019-03-18,2971.2011416331943,456.9228391319616,2958.490840638883,2966.3097863097737,2981.91398083475,3009.102990448473,2977.9212528630355,2999.388134240302,2968.2142841013706,2981.0403850313382,11.843276113447478,-0.11026922915357917,0,3,1
2019-03-19,2967.9304073245567,366.93509169793737,2971.2011416331943,2948.419662404759,2976.1946953727656,2992.378945190349,2968.071791611865,2997.26923892832,2967.0336715230555,2979.294060898067,11.315298155884337,-0.23191176000367275,1,3,1
2019-03-20,2964.950913676424,422.9000987181272,2967.9304073245567,2958.490840638883,2984.3479370408554,2996.2504283509584,2966.9335438887906,2992.6030492465634,2964.2626681852794,2977.0583812784575,8.356840586014044,-0.21231771186739523,2,3,1
2019-03-21,2969.483132699253,465.153380863802,2964.950913676424,2971.2011416331943,2972.5359253093666,2996.256028274356,2971.263273169227,2985.234035724245,2963.8265549552634,2975.146031594522,7.921445685973047,-0.07185613048388684,3,3,1
2019-03-22,2984.227952773036,599.4002788368847,2969.483132699253,2967.9304073245567,2966.3097863097737,3004.5205593829432,2972.902513805161,2984.675071058109,2966.386293021444,2973.696559693814,11.110659991811731,0.17052752680322758,4,3,1
2019-03-23,2988.314060248675,495.7732001565207,2984.227952773036,2964.950913676424,2948.419662404759,2997.0707717080927,2965.4759221474374,2983.889163098421,2972.085492713432,2973.0710803038555,10.577819660916903,0.13685078542687434,5,3,1
2019-03-24,2981.338640823924,481.3851781034351,2988.314060248675,2969.483132699253,2958.490840638883,2988.674687987686,2960.4150292355184,2985.955939383812,2975.3494641684374,2972.5470769350154,9.106529067894552,-0.1952786793266339,6,3,1
2019-03-25,2965.1504151040594,375.13365752373727,2981.338640823924,2984.227952773036,2971.2011416331943,2981.91398083475,2949.084605761744,2984.662964813457,2974.485074664276,2971.349679382823,9.82475671830486,-0.17899998556343388,0,3,1
2019-03-26,2953.999152477425,578.5482589829576,2965.1504151040594,2988.314060248675,2967.9304073245567,2976.1946953727656,2946.837806745445,2983.3266875161894,2972.4948954003994,2969.7642834617277,12.437434869765486,0.5767046327071415,1,3,1
2019-03-27,2954.731346980549,434.8047845976614,2953.999152477425,2981.338640823924,2964.950913676424,2984.3479370408554,2957.5880188905544,2975.559746986468,2971.0349573009885,2967.648812743134,13.975280404293686,0.028150113739909388,2,3,1
2019-03-28,2948.178071748541,489.9972141058664,2954.731346980549,2965.1504151040594,2969.483132699253,2972.5359253093666,2957.5453895141154,2984.975937121983,2967.9913771651727,2965.9089660602185,16.46732204262374,0.053409981017291,3,3,1
2019-03-29,2950.127748808449,648.0183076881865,2948.178071748541,2953.999152477425,2984.227952773036,2966.3097863097737,2966.13953206171,2985.74111774442,2963.119919455946,2964.7531062386947,15.89759573352975,0.08111112151239475,4,3,1
2019-03-30,2944.5985086460864,550.8763331049305,2950.127748808449,2954.731346980549,2988.314060248675,2948.419662404759,2980.693545438972,2983.996678401568,2956.874840655576,2964.480166684504,12.594259037249822,0.1111458484061123,5,3,1
2019-03-31,2934.017044333142,337.17459522848253,2944.5985086460864,2948.178071748541,2981.338640823924,2958.490840638883,2974.8133602486023,2976.522385869075,2950.114612585465,2962.732038376951,9.624523480025129,-0.2995742067570807,6,3,1
2019-04-01,2922.2467280186115,323.0489763647528,2934.017044333142,2950.127748808449,2965.1504151040594,2971.2011416331943,2972.947627718049,2963.2032547651643,2943.9855144304006,2959.235294547338,11.855880656151516,-0.13884299666096678,0,4,2
2019-04-02,2937.870273112344,493.5689549880754,2922.2467280186115,2944.5985086460864,2953.999152477425,2967.9304073245567,2994.6595563286737,2976.2828966906577,2941.6813888068177,2957.088142103609,11.13052635782808,-0.1468836915078945,1,4,2
2019-04-03,2946.7601506041806,378.7259385125195,2937.870273112344,2934.017044333142,2954.731346980549,2964.950913676424,3009.102990448473,2981.829283771976,2940.5426464673365,2955.7888018841627,9.91418996743145,-0.12897476769266336,2,4,2
2019-04-04,2964.06533012246,564.8546747632997,2946.7601506041806,2922.2467280186115,2948.178071748541,2969.483132699253,2992.378945190349,2965.590105346276,2942.8122548064675,2955.40181598582,13.220602919211666,0.1527711964526801,3,4,2
2019-04-05,2969.464839130011,504.2263064964979,2964.06533012246,2937.870273112344,2950.127748808449,2984.227952773036,2996.2504283509584,2973.221528353373,2945.5746962809762,2954.3473078684615,16.593835540218475,-0.2218949672960142,4,4,2
2019-04-06,2965.1649250438627,516.5384769023863,2969.464839130011,2946.7601506041806,2944.5985086460864,2988.314060248675,2996.256028274356,2982.446340055704,2948.512755766373,2952.693798210975,18.14079671863326,-0.06233314836563075,5,4,2
2019-04-07,2978.398334268762,429.3256818357647,2965.1649250438627,2964.06533012246,2934.017044333142,2981.338640823924,3004.5205593829432,2983.690101278713,2954.85294004289,2952.4837763141772,19.900450704136308,0.2733037657977673,6,4,2
2019-04-08,2978.067654255144,674.1383655286705,2978.398334268762,2969.464839130011,2922.2467280186115,2965.1504151040594,2997.0707717080927,2999.6712102362308,2962.8273580766804,2953.4064362535405,15.312228892336833,1.0867992621883587,0,4,2
2019-04-09,2980.276071958048,784.2593728010459,2978.067654255144,2965.1649250438627,2937.870273112344,2953.999152477425,2988.674687987686,3001.8384066574595,2968.885329340352,2955.283359073585,11.772103587751989,0.5889560412485699,1,4,2
2019-04-10,2979.8478281672924,472.14152762432855,2980.276071958048,2978.398334268762,2946.7601506041806,2954.731346980549,2981.91398083475,2987.670171377968,2973.6121404207975,2957.0773934440667,7.138489368398482,0.24665748926177922,2,4,2
2019-04-11,2950.3787859744525,535.3039248415001,2979.8478281672924,2978.067654255144,2964.06533012246,2948.178071748541,2976.1946953727656,2991.321861388451,2971.6569198282245,2957.2345873173467,11.01238047058884,-0.052315668510989566,3,4,2
2019-04-12,2966.426136097401,509.7417343064313,2950.3787859744525,2980.276071958048,2969.464839130011,2950.127748808449,2984.3479370408554,2993.770834405578,2971.222819394995,2958.3987578379856,11.1719285124389,0.010938397578373227,4,4,2
2019-04-13,2971.3361755569786,474.03131365589314,2966.426136097401,2979.8478281672924,2965.1649250438627,2944.5985086460864,2972.5359253093666,2987.7378659177966,2972.104426611154,2960.308591188764,10.85315673577055,-0.08229234635414384,5,4,2
2019-04-14,2974.634406165664,416.79295322672033,2971.3361755569786,2950.3787859744525,2978.398334268762,2934.017044333142,2966.3097863097737,2993.473454286571,2971.5667225964257,2963.209831319658,10.57914387272382,-0.029191658312764712,6,4,2
2019-04-15,2974.016645542958,391.5032012519523,2974.634406165664,2966.426136097401,2978.067654255144,2922.2467280186115,2948.419662404759,2976.7968016246623,2970.9880070661134,2966.907682571397,10.27055125781277,-0.41925393766170094,0,4,2
2019-04-16,2975.6509237468194,386.4402734474476,2974.016645542958,2971.3361755569786,2980.276071958048,2937.870273112344,2958.490840638883,2986.70246989909,2970.3272716073666,2969.60630047386,9.706732903380567,-0.5072545042499844,1,4,2
2019-04-17,2969.6781343883567,540.5240025549145,2975.6509237468194,2974.634406165664,2979.8478281672924,2946.7601506041806,2971.2011416331943,2977.9212528630355,2968.8744582103755,2971.2432993155862,8.75908762846123,0.14483469665264503,2,4,2
2019-04-18,2975.843927911429,448.03255217963647,2969.6781343883567,2974.016645542958,2950.3787859744525,2964.06533012246,2967.9304073245567,2968.071791611865,2972.512335629944,2972.0846277290843,3.5160168779257197,-0.16303144552452908,3,4,2
2019-04-19,2962.7729444674383,242.17071498594697,2975.843927911429,2975.6509237468194,2966.426136097401,2969.464839130011,2964.950913676424,2966.9335438887906,2971.9904511113778,2971.606635253186,4.6562076741065805,-0.5249148761275135,4,4,2
2019-04-20,2964.633628792144,544.4858220598322,2962.7729444674383,2969.6781343883567,2971.3361755569786,2965.1649250438627,2969.483132699253,2971.263273169227,2971.032944430687,2971.5686855209206,5.436890107667564,0.14862838461149241,5,4,2
2019-04-21,2970.2493634978546,496.1738717535844,2964.633628792144,2975.843927911429,2974.634406165664,2978.398334268762,2984.227952773036,2972.902513805161,2970.4065097638572,2970.9866161801415,5.2002431668182005,0.19045647943976562,6,4,2
2019-04-22,2968.2626721596257,634.6673001401145,2970.2493634978546,2962.7729444674383,2974.016645542958,2978.067654255144,2988.314060248675,2965.4759221474374,2969.5845135662385,2970.286260316176,4.984783329488217,0.6211037307244742,0,4,2
2019-04-23,2971.971350084336,537.3122397091009,2968.2626721596257,2964.633628792144,2975.6509237468194,2980.276071958048,2981.338640823924,2960.4150292355184,2969.0588601858835,2969.6930658966253,4.397913611451569,0.390414707338133,1,4,2
2019-04-24,2962.058006161993,352.13264036897027,2971.971350084336,2970.2493634978546,2969.6781343883567,2979.8478281672924,2965.1504151040594,2949.084605761744,2967.9702704392607,2968.422364324818,5.105277137000389,-0.3485346835579326,2,4,2
2019-04-25,2952.399738453034,277.0323359270019,2962.058006161993,2968.2626721596257,2975.843927911429,2950.3787859744525,2953.999152477425,2946.837806745445,2964.6211005166324,2968.566718073288,6.5613964217973635,-0.3816691787700124,3,4,2
2019-04-26,2954.7669096632976,428.05276156620624,2952.399738453034,2971.971350084336,2962.7729444674383,2966.426136097401,2954.731346980549,2957.5880188905544,2963.477381258898,2967.733916185138,7.55914764189678,0.7675661633614366,4,4,2
2019-04-27,2961.5524062095083,437.4892579306347,2954.7669096632976,2962.058006161993,2964.633628792144,2971.3361755569786,2948.178071748541,2957.5453895141154,2963.037206604236,2967.0350755174613,7.570299674036693,-0.19650936680852626,5,4,2
2019-04-28,2942.803749654491,594.3159201000167,2961.5524062095083,2952.399738453034,2970.2493634978546,2974.634406165664,2950.127748808449,2966.13953206171,2959.116404626612,2964.761457195235,9.946736307058414,0.19779769539169267,6,4,2
2019-04-29,2948.023956005599,499.1129067710427,2942.803749654491,2954.7669096632976,2968.2626721596257,2974.016645542958,2944.5985086460864,2980.693545438972,2956.2251594617514,2962.9048365139947,9.785180081580815,-0.2135833898156495,0,4,2
2019-04-30,2942.5919410018355,613.3688498098509,2948.023956005599,2961.5524062095083,2971.971350084336,2975.6509237468194,2934.017044333142,2974.8133602486023,2952.0281010213944,2960.5434806036387,8.053089727594637,0.14155011644984428,1,4,2
2019-05-01,2940.6638801287613,367.5166944297365,2942.5919410018355,2942.803749654491,2962.058006161993,2969.6781343883567,2922.2467280186115,2972.947627718049,2948.9717973023608,2958.4710338708105,7.66238754534407,0.043688236468640174,2,5,2
2019-05-02,2927.268700893111,596.5264384380448,2940.6638801287613,2948.023956005599,2952.399738453034,2975.843927911429,2937.870273112344,2994.6595563286737,2945.381649079515,2955.0013747980734,10.964507594603685,1.153273683528517,3,5,2
2019-05-03,2918.752528491244,572.0989153430919,2927.268700893111,2942.5919410018355,2954.7669096632976,2962.7729444674383,2946.7601506041806,3009.102990448473,2940.2367374835076,2951.8570593712025,13.886796489930397,0.3365149502828433,4,5,2
2019-05-04,2928.413781746547,298.1765888568804,2918.752528491244,2940.6638801287613,2961.5524062095083,2964.633628792144,2964.06533012246,2992.378945190349,2935.502648274513,2949.269927439374,10.68957471220334,-0.31843677655702063,5,5,2
2019-05-05,2928.7424154863493,632.2617841260773,2928.413781746547,2927.268700893111,2942.803749654491,2970.2493634978546,2969.464839130011,2996.2504283509584,2933.4938862504923,2946.3051454385522,10.406334906135864,0.06384796829887152,6,5,2
2019-05-06,2924.914631469253,509.3458491766353,2928.7424154863493,2918.752528491244,2948.023956005599,2968.2626721596257,2965.1649250438627,2996.256028274356,2930.1925541738715,2943.2088568178115,8.5238876911114,0.020502259642599663,0,5,2
2019-05-07,2923.749747942943,539.2044503868506,2924.914631469253,2928.413781746547,2942.5919410018355,2971.971350084336,2978.398334268762,3004.5205593829432,2927.5008123083157,2939.764456664855,6.745203317274615,-0.12091321469290761,1,5,2
2019-05-08,2928.6418661895864,413.5103887571577,2923.749747942943,2928.7424154863493,2940.6638801287613,2962.058006161993,2978.067654255144,2997.0707717080927,2925.783381745576,2937.377589523969,3.6600382989260445,0.12514722466904016,2,5,2
